ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-01,금천구,0.9,88.0,24.0,26.0
2024-01-01,금천구,2.4,84.0,23.0,25.0
2024-01-01,금천구,3.2,83.0,24.0,26.0
2024-01-01,금천구,2.1,86.0,22.0,24.0
2024-01-01,금천구,2.0,90.0,26.0,28.0
2024-01-01,금천구,3.8,83.0,27.0,29.0
2024-01-01,금천구,3.5,83.0,1.0,2.0
2024-01-01,금천구,4.4,78.0,11.0,12.0
2024-01-01,금천구,1.6,87.0,13.0,14.0
2024-01-01,금천구,3.0,81.0,21.0,23.0
2024-01-01,금천구,3.3,84.0,25.0,27.0
2024-01-01,금천구,1.3,91.0,18.0,19.0
2024-01-01,금천구,4.2,76.0,8.0,9.0
2024-01-01,금천구,3.3,83.0,1.0,2.0
2024-01-01,금천구,3.9,81.0,13.0,14.0
2024-01-01,금천구,3.7,78.0,24.0,26.0
2024-01-01,금천구,2.4,100.0,22.0,24.0
2024-01-01,금천구,4.4,79.0,1.0,2.0
2024-01-01,금천구,1.2,88.0,32.0,35.0
2024-01-01,금천구,3.4,82.0,1.0,2.0
2024-01-01,금천구,4.3,77.0,25.0,27.0
2024-01-01,금천구,4.3,77.0,34.0,37.0
2024-01-01,금천구,6.4,71.0,9.0,10.0
2024-01-01,금천구,2.4,83.0,21.0,23.0
2024-01-01,금천구,3.4,83.0,28.0,29.0
2024-01-01,금천구,2.1,85.0,23.0,25.0
2024-01-01,금천구,3.3,84.0,26.0,28.0
2024-01-01,금천구,3.7,78.0,8.0,9.0
2024-01-01,금천구,1.3,87.0,12.0,13.0
2024-01-01,금천구,3.1,84.0,1.0,2.0
2024-01-01,금천구,1.6,90.0,27.0,29.0
2024-01-01,금천구,0.7,88.0,24.0,26.0
2024-01-01,금천구,2.8,84.0,24.0,26.0
2024-01-01,금천구,6.2,72.0,9.0,10.0
2024-01-01,금천구,3.8,79.0,10.0,11.0
2024-01-01,금천구,2.6,85.0,1.0,2.0
2024-01-01,금천구,1.0,91.0,18.0,19.0
2024-01-01,금천구,2.1,100.0,22.0,24.0
2024-01-01,금천구,4.3,76.0,37.0,41.0
2024-01-01,금천구,2.8,83.0,1.0,2.0
2024-01-01,금천구,3.4,82.0,1.0,2.0
2024-01-01,금천구,3.7,79.0,28.0,30.0
2024-01-01,금천구,1.2,88.0,35.0,37.0
2024-01-01,금천구,3.5,78.0,26.0,28.0
2024-01-01,금천구,3.2,82.0,13.0,14.0
2024-01-01,금천구,1.7,87.0,22.0,24.0
2024-01-01,금천구,2.3,82.0,21.0,23.0
2024-01-01,금천구,1.1,87.0,13.0,14.0
2024-01-01,금천구,2.7,83.0,15.0,16.0
2024-01-01,금천구,1.7,85.0,23.0,25.0
2024-01-01,금천구,0.5,92.0,20.0,21.0
2024-01-01,금천구,3.0,84.0,27.0,29.0
2024-01-01,금천구,1.3,91.0,30.0,33.0
2024-01-01,금천구,3.0,83.0,28.0,29.0
2024-01-01,금천구,2.6,84.0,24.0,26.0
2024-01-01,금천구,0.4,88.0,28.0,30.0
2024-01-01,금천구,2.8,84.0,1.0,2.0
2024-01-01,금천구,3.2,81.0,10.0,11.0
2024-01-01,금천구,3.5,78.0,8.0,9.0
2024-01-01,금천구,5.4,73.0,10.0,11.0
2024-01-01,금천구,2.2,85.0,1.0,2.0
2024-01-01,금천구,3.9,76.0,43.0,47.0
2024-01-01,금천구,2.5,83.0,1.0,2.0
2024-01-01,금천구,3.2,82.0,1.0,2.0
2024-01-01,금천구,1.4,87.0,22.0,24.0
2024-01-01,금천구,2.1,100.0,22.0,24.0
2024-01-01,금천구,3.1,79.0,28.0,30.0
2024-01-01,금천구,0.9,88.0,38.0,41.0
2024-01-01,금천구,3.4,79.0,28.0,30.0
2024-01-01,금천구,3.2,81.0,11.0,12.0
2024-01-01,금천구,1.7,86.0,26.0,29.0
2024-01-01,금천구,2.3,84.0,25.0,27.0
2024-01-01,금천구,0.9,89.0,36.0,39.0
2024-01-01,금천구,2.8,84.0,29.0,31.0
2024-01-01,금천구,2.2,83.0,21.0,23.0
2024-01-01,금천구,1.3,91.0,31.0,34.0
2024-01-01,금천구,2.1,100.0,24.0,26.0
2024-01-01,금천구,1.2,88.0,23.0,25.0
2024-01-01,금천구,2.7,85.0,28.0,30.0
2024-01-01,금천구,0.3,89.0,28.0,30.0
2024-01-01,금천구,1.0,87.0,13.0,14.0
2024-01-01,금천구,0.5,92.0,22.0,24.0
2024-01-01,금천구,2.7,84.0,1.0,2.0
2024-01-01,금천구,3.1,80.0,30.0,33.0
2024-01-01,금천구,4.6,77.0,10.0,11.0
2024-01-01,금천구,3.1,79.0,27.0,29.0
2024-01-01,금천구,3.0,82.0,1.0,2.0
2024-01-01,금천구,2.4,84.0,1.0,2.0
2024-01-01,금천구,2.4,85.0,15.0,16.0
2024-01-01,금천구,2.3,85.0,1.0,2.0
2024-01-01,금천구,3.2,79.0,8.0,9.0
2024-01-01,금천구,3.9,77.0,40.0,43.0
2024-01-01,금천구,2.0,85.0,24.0,26.0
2024-01-01,금천구,0.9,89.0,27.0,29.0
2024-01-01,금천구,1.0,92.0,21.0,23.0
2024-01-01,금천구,2.8,84.0,1.0,2.0
2024-01-01,금천구,2.2,83.0,22.0,24.0
2024-01-01,금천구,1.7,91.0,32.0,35.0
2024-01-01,금천구,2.9,84.0,26.0,28.0
2024-01-01,금천구,1.7,87.0,12.0,13.0
2024-01-01,금천구,2.7,85.0,16.0,17.0
2024-01-01,금천구,3.0,82.0,10.0,11.0
2024-01-01,금천구,2.9,84.0,27.0,29.0
2024-01-01,금천구,2.5,87.0,27.0,29.0
2024-01-01,금천구,1.8,88.0,35.0,38.0
2024-01-01,금천구,1.4,88.0,23.0,25.0
2024-01-01,금천구,3.6,80.0,27.0,29.0
2024-01-01,금천구,4.7,77.0,39.0,42.0
2024-01-01,금천구,3.5,79.0,8.0,9.0
2024-01-01,금천구,2.4,85.0,1.0,2.0
2024-01-01,금천구,2.4,84.0,1.0,2.0
2024-01-01,금천구,3.0,81.0,31.0,34.0
2024-01-01,금천구,4.3,78.0,10.0,11.0
2024-01-01,금천구,2.4,100.0,25.0,27.0
2024-01-01,금천구,3.5,82.0,1.0,2.0
2024-01-01,금천구,3.5,83.0,1.0,2.0
2024-01-01,금천구,2.0,87.0,11.0,12.0
2024-01-01,금천구,3.2,82.0,32.0,35.0
2024-01-01,금천구,2.3,84.0,24.0,26.0
2024-01-01,금천구,1.7,91.0,31.0,34.0
2024-01-01,금천구,1.6,88.0,25.0,27.0
2024-01-01,금천구,1.4,91.0,20.0,22.0
2024-01-01,금천구,2.8,81.0,22.0,24.0
2024-01-01,금천구,3.2,80.0,8.0,9.0
2024-01-01,금천구,2.7,87.0,28.0,30.0
2024-01-01,금천구,3.4,81.0,11.0,12.0
2024-01-01,금천구,3.0,84.0,25.0,27.0
2024-01-01,금천구,2.9,85.0,28.0,30.0
2024-01-01,금천구,2.5,86.0,16.0,17.0
2024-01-01,금천구,3.0,83.0,1.0,2.0
2024-01-01,금천구,3.8,82.0,28.0,30.0
2024-01-01,금천구,2.8,84.0,1.0,2.0
2024-01-01,금천구,1.8,88.0,35.0,38.0
2024-01-01,금천구,1.8,88.0,24.0,26.0
2024-01-01,금천구,3.9,80.0,10.0,11.0
2024-01-01,금천구,2.2,100.0,27.0,29.0
2024-01-01,금천구,4.5,78.0,40.0,44.0
2024-01-01,금천구,3.8,81.0,1.0,2.0
2024-01-01,금천구,1.2,88.0,23.0,25.0
2024-01-01,금천구,4.4,77.0,37.0,40.0
2024-01-01,금천구,3.3,81.0,31.0,34.0
2024-01-01,금천구,2.8,84.0,25.0,27.0
2024-01-01,금천구,3.4,80.0,9.0,10.0
2024-01-01,금천구,3.3,84.0,26.0,28.0
2024-01-01,금천구,2.2,85.0,24.0,26.0
2024-01-01,금천구,3.4,83.0,1.0,2.0
2024-01-01,금천구,1.2,91.0,19.0,21.0
2024-01-01,금천구,2.9,85.0,27.0,29.0
2024-01-01,금천구,2.8,82.0,23.0,25.0
2024-01-01,금천구,1.7,90.0,29.0,31.0
2024-01-01,금천구,3.8,80.0,1.0,2.0
2024-01-01,금천구,3.7,81.0,26.0,28.0
2024-01-01,금천구,1.9,86.0,10.0,11.0
2024-01-01,금천구,2.1,87.0,25.0,27.0
2024-01-01,금천구,2.3,100.0,24.0,26.0
2024-01-01,금천구,1.6,88.0,33.0,36.0
2024-01-01,금천구,3.0,83.0,1.0,2.0
2024-01-01,금천구,2.7,85.0,15.0,16.0
2024-01-01,금천구,2.8,84.0,1.0,2.0
2024-01-01,금천구,4.3,78.0,9.0,10.0
2024-01-01,금천구,3.4,80.0,7.0,8.0
2024-01-01,금천구,1.1,86.0,10.0,11.0
2024-01-01,금천구,0.3,88.0,23.0,25.0
2024-01-01,금천구,1.8,85.0,24.0,26.0
2024-01-01,금천구,3.9,76.0,35.0,38.0
2024-01-01,금천구,3.0,84.0,27.0,29.0
2024-01-01,금천구,3.3,81.0,9.0,10.0
2024-01-01,금천구,2.4,100.0,24.0,26.0
2024-01-01,금천구,2.7,82.0,24.0,26.0
2024-01-01,금천구,2.8,84.0,1.0,2.0
2024-01-01,금천구,3.0,84.0,27.0,29.0
2024-01-01,금천구,1.5,90.0,30.0,33.0
2024-01-01,금천구,2.4,85.0,24.0,26.0
2024-01-01,금천구,3.4,79.0,26.0,28.0
2024-01-01,금천구,2.9,83.0,1.0,2.0
2024-01-01,금천구,3.1,81.0,29.0,31.0
2024-01-01,금천구,0.6,91.0,18.0,19.0
2024-01-01,금천구,2.8,83.0,1.0,2.0
2024-01-01,금천구,3.8,78.0,8.0,9.0
2024-01-01,금천구,3.0,84.0,16.0,17.0
2024-01-01,금천구,5.2,74.0,9.0,10.0
2024-01-01,금천구,3.5,81.0,1.0,2.0
2024-01-01,금천구,1.0,88.0,31.0,34.0
2024-01-01,금천구,2.0,86.0,24.0,26.0
2024-01-01,금천구,3.2,83.0,25.0,27.0
2024-01-01,금천구,1.3,87.0,9.0,10.0
2024-01-01,금천구,2.6,84.0,1.0,2.0
2024-01-01,금천구,2.9,84.0,1.0,2.0
2024-01-01,금천구,2.0,85.0,22.0,24.0
2024-01-01,금천구,3.0,84.0,25.0,27.0
2024-01-01,금천구,0.6,92.0,18.0,19.0
2024-01-01,금천구,3.3,83.0,16.0,17.0
2024-01-01,금천구,2.7,84.0,22.0,24.0
2024-01-01,금천구,2.7,81.0,25.0,27.0
2024-01-01,금천구,1.7,91.0,28.0,31.0
2024-01-01,금천구,3.3,80.0,9.0,10.0
2024-01-01,금천구,0.8,89.0,24.0,26.0
2024-01-01,금천구,2.6,100.0,24.0,26.0
2024-01-01,금천구,3.9,77.0,31.0,34.0
2024-01-01,금천구,1.8,87.0,25.0,27.0
2024-01-01,금천구,5.1,75.0,9.0,10.0
2024-01-01,금천구,2.8,84.0,1.0,2.0
2024-01-01,금천구,3.8,77.0,8.0,9.0
2024-01-01,금천구,1.1,88.0,29.0,31.0
2024-01-01,금천구,3.6,81.0,1.0,2.0
2024-01-01,금천구,3.2,80.0,23.0,25.0
2024-01-01,금천구,3.4,80.0,27.0,29.0
2024-01-01,금천구,3.2,83.0,24.0,26.0
2024-01-01,금천구,3.0,85.0,30.0,32.0
2024-01-01,금천구,4.5,78.0,33.0,36.0
2024-01-01,금천구,1.4,88.0,23.0,25.0
2024-01-01,금천구,4.3,80.0,1.0,2.0
2024-01-01,금천구,3.2,84.0,25.0,27.0
2024-01-01,금천구,4.4,78.0,26.0,29.0
2024-01-01,금천구,1.7,90.0,17.0,18.0
2024-01-01,금천구,2.1,87.0,10.0,11.0
2024-01-01,금천구,4.6,76.0,10.0,11.0
2024-01-01,금천구,3.6,82.0,2.0,3.0
2024-01-01,금천구,3.6,82.0,27.0,29.0
2024-01-01,금천구,3.7,81.0,26.0,28.0
2024-01-01,금천구,3.0,100.0,24.0,26.0
2024-01-01,금천구,2.3,89.0,27.0,29.0
2024-01-01,금천구,3.5,81.0,28.0,30.0
2024-01-01,금천구,6.3,72.0,1.0,2.0
2024-01-01,금천구,4.0,81.0,27.0,29.0
2024-01-01,금천구,3.5,82.0,15.0,16.0
2024-01-01,금천구,4.5,77.0,9.0,10.0
2024-01-01,금천구,2.6,87.0,28.0,30.0
2024-01-01,금천구,4.4,80.0,1.0,2.0
2024-01-01,금천구,4.2,77.0,8.0,9.0
2024-01-01,금천구,5.6,73.0,8.0,9.0
2024-01-01,금천구,5.5,75.0,23.0,25.0
2024-01-01,금천구,3.0,88.0,12.0,13.0
2024-01-01,금천구,7.2,69.0,1.0,2.0
2024-01-01,금천구,6.8,69.0,10.0,11.0
2024-01-01,금천구,3.8,84.0,27.0,30.0
2024-01-01,금천구,6.3,71.0,43.0,47.0
2024-01-01,금천구,3.4,85.0,15.0,16.0
2024-01-01,금천구,4.6,78.0,22.0,24.0
2024-01-01,금천구,6.5,71.0,24.0,25.0
2024-01-01,금천구,3.9,82.0,22.0,24.0
2024-01-01,금천구,2.3,88.0,27.0,29.0
2024-01-01,금천구,5.8,100.0,23.0,25.0
2024-01-01,금천구,5.1,78.0,1.0,2.0
2024-01-01,금천구,4.1,81.0,30.0,32.0
2024-01-01,금천구,6.3,72.0,1.0,2.0
2024-01-01,금천구,6.2,74.0,32.0,35.0
2024-01-01,금천구,6.2,77.0,27.0,29.0
2024-01-01,금천구,4.6,79.0,25.0,27.0
2024-01-01,금천구,5.3,78.0,29.0,31.0
2024-01-01,금천구,5.5,75.0,14.0,15.0
2024-01-01,금천구,5.9,73.0,9.0,10.0
2024-01-01,금천구,8.6,65.0,1.0,2.0
2024-01-01,금천구,4.3,84.0,26.0,28.0
2024-01-01,금천구,7.7,66.0,1.0,2.0
2024-01-01,금천구,5.2,79.0,25.0,27.0
2024-01-01,금천구,9.9,60.0,1.0,2.0
2024-01-01,금천구,7.5,66.0,8.0,9.0
2024-01-01,금천구,10.0,59.0,21.0,23.0
2024-01-01,금천구,6.4,72.0,23.0,25.0
2024-01-01,금천구,7.6,65.0,23.0,25.0
2024-01-01,금천구,7.5,70.0,15.0,16.0
2024-01-01,금천구,5.4,81.0,14.0,15.0
2024-01-01,금천구,7.7,68.0,1.0,2.0
2024-01-01,금천구,7.2,67.0,20.0,21.0
2024-01-01,금천구,8.2,67.0,32.0,35.0
2024-01-01,금천구,5.4,76.0,20.0,21.0
2024-01-01,금천구,8.3,64.0,8.0,9.0
2024-01-01,금천구,5.9,75.0,24.0,26.0
2024-01-01,금천구,5.2,78.0,30.0,33.0
2024-01-01,금천구,6.9,67.0,7.0,8.0
2024-01-01,금천구,6.4,100.0,20.0,21.0
2024-01-01,금천구,9.0,64.0,19.0,21.0
2024-01-01,금천구,7.6,70.0,29.0,32.0
2024-01-01,금천구,11.4,55.0,1.0,2.0
2024-01-01,금천구,8.3,65.0,13.0,14.0
2024-01-01,금천구,7.9,64.0,16.0,18.0
2024-01-01,금천구,6.4,70.0,20.0,22.0
2024-01-01,금천구,8.1,60.0,4.0,5.0
2024-01-01,금천구,7.2,67.0,13.0,14.0
2024-01-01,금천구,8.8,59.0,1.0,2.0
2024-01-01,금천구,9.2,59.0,17.0,18.0
2024-01-01,금천구,8.1,63.0,6.0,7.0
2024-01-01,금천구,7.2,67.0,10.0,11.0
2024-01-01,금천구,8.4,63.0,12.0,13.0
2024-01-01,금천구,8.2,60.0,1.0,2.0
2024-01-01,금천구,9.1,58.0,1.0,2.0
2024-01-01,금천구,8.4,60.0,9.0,10.0
2024-01-01,금천구,7.5,64.0,14.0,15.0
2024-01-01,금천구,6.7,67.0,13.0,14.0
2024-01-01,금천구,7.2,67.0,17.0,18.0
2024-01-01,금천구,7.5,62.0,19.0,21.0
2024-01-01,금천구,8.1,61.0,1.0,2.0
2024-01-01,금천구,7.2,68.0,19.0,20.0
2024-01-01,금천구,8.1,64.0,22.0,23.0
2024-01-01,금천구,7.6,64.0,14.0,15.0
2024-01-01,금천구,9.1,59.0,6.0,7.0
2024-01-01,금천구,7.1,87.0,13.0,14.0
2024-01-01,금천구,9.1,59.0,22.0,23.0
2024-01-01,금천구,7.8,62.0,12.0,13.0
2024-01-01,금천구,7.9,60.0,10.0,11.0
2024-01-01,금천구,8.6,58.0,4.0,5.0
2024-01-01,금천구,7.8,61.0,15.0,16.0
2024-01-01,금천구,9.5,55.0,4.0,5.0
2024-01-01,금천구,7.9,61.0,13.0,14.0
2024-01-01,금천구,7.7,62.0,11.0,12.0
2024-01-01,금천구,7.7,61.0,10.0,11.0
2024-01-01,금천구,7.7,62.0,9.0,10.0
2024-01-01,금천구,8.9,56.0,1.0,2.0
2024-01-01,금천구,7.0,63.0,11.0,12.0
2024-01-01,금천구,7.6,59.0,23.0,26.0
2024-01-01,금천구,8.8,56.0,12.0,13.0
2024-01-01,금천구,8.8,57.0,11.0,12.0
2024-01-01,금천구,8.3,58.0,6.0,7.0
2024-01-01,금천구,8.4,58.0,1.0,2.0
2024-01-01,금천구,7.2,79.0,11.0,12.0
2024-01-01,금천구,8.4,60.0,12.0,13.0
2024-01-01,금천구,7.2,64.0,16.0,17.0
2024-01-01,금천구,8.9,56.0,15.0,16.0
2024-01-01,금천구,8.4,58.0,1.0,2.0
2024-01-01,금천구,8.2,59.0,1.0,2.0
2024-01-01,금천구,8.5,57.0,3.0,4.0
2024-01-01,금천구,7.3,63.0,16.0,17.0
2024-01-01,금천구,7.4,62.0,12.0,13.0
2024-01-01,금천구,6.9,64.0,12.0,13.0
2024-01-01,금천구,7.2,64.0,11.0,12.0
2024-01-01,금천구,7.5,63.0,9.0,10.0
2024-01-01,금천구,8.5,58.0,13.0,14.0
2024-01-01,금천구,9.0,57.0,13.0,14.0
2024-01-01,금천구,8.5,59.0,4.0,5.0
2024-01-01,금천구,8.3,59.0,1.0,2.0
2024-01-01,금천구,7.3,61.0,17.0,19.0
2024-01-01,금천구,9.2,56.0,4.0,5.0
2024-01-01,금천구,7.7,62.0,14.0,15.0
2024-01-01,금천구,7.8,62.0,12.0,13.0
2024-01-01,금천구,8.4,59.0,1.0,2.0
2024-01-01,금천구,7.8,60.0,1.0,2.0
2024-01-01,금천구,8.0,59.0,7.0,8.0
2024-01-01,금천구,7.5,62.0,16.0,17.0
2024-01-01,금천구,7.7,61.0,2.0,3.0
2024-01-01,금천구,7.4,62.0,12.0,13.0
2024-01-01,금천구,6.8,79.0,11.0,12.0
2024-01-01,금천구,9.1,57.0,17.0,18.0
2024-01-01,금천구,8.1,59.0,3.0,4.0
2024-01-01,금천구,8.9,60.0,13.0,14.0
2024-01-01,금천구,7.2,65.0,19.0,21.0
2024-01-01,금천구,7.7,62.0,16.0,17.0
2024-01-01,금천구,8.6,60.0,1.0,2.0
2024-01-01,금천구,6.7,67.0,10.0,12.0
2024-01-01,금천구,7.6,64.0,16.0,17.0
2024-01-01,금천구,8.4,60.0,5.0,6.0
2024-01-01,금천구,8.0,61.0,1.0,2.0
2024-01-01,금천구,8.3,60.0,15.0,16.0
2024-01-01,금천구,7.6,64.0,12.0,13.0
2024-01-01,금천구,7.6,62.0,1.0,2.0
2024-01-01,금천구,6.6,66.0,14.0,15.0
2024-01-01,금천구,7.0,63.0,14.0,15.0
2024-01-01,금천구,7.3,64.0,14.0,15.0
2024-01-01,금천구,7.3,66.0,10.0,11.0
2024-01-01,금천구,7.9,61.0,9.0,10.0
2024-01-01,금천구,8.8,59.0,5.0,6.0
2024-01-01,금천구,6.6,84.0,13.0,14.0
2024-01-01,금천구,8.0,61.0,4.0,5.0
2024-01-01,금천구,7.1,65.0,15.0,16.0
2024-01-01,금천구,8.3,60.0,20.0,22.0
2024-01-01,금천구,7.4,64.0,18.0,19.0
2024-01-01,금천구,8.6,61.0,15.0,16.0
2024-01-01,금천구,7.6,62.0,2.0,3.0
2024-01-01,금천구,7.6,64.0,1.0,2.0
2024-01-01,금천구,6.8,66.0,18.0,19.0
2024-01-01,금천구,7.5,65.0,20.0,21.0
2024-01-01,금천구,7.9,64.0,1.0,2.0
2024-01-01,금천구,7.5,65.0,11.0,12.0
2024-01-01,금천구,7.1,66.0,18.0,19.0
2024-01-01,금천구,6.2,70.0,12.0,13.0
2024-01-01,금천구,7.0,66.0,28.0,30.0
2024-01-01,금천구,7.2,66.0,20.0,21.0
2024-01-01,금천구,6.0,70.0,18.0,20.0
2024-01-01,금천구,6.7,70.0,12.0,13.0
2024-01-01,금천구,7.9,64.0,6.0,7.0
2024-01-01,금천구,6.8,68.0,24.0,26.0
2024-01-01,금천구,7.1,66.0,21.0,22.0
2024-01-01,금천구,8.3,63.0,7.0,8.0
2024-01-01,금천구,7.1,67.0,21.0,23.0
2024-01-01,금천구,7.0,67.0,18.0,19.0
2024-01-01,금천구,6.8,68.0,18.0,19.0
2024-01-01,금천구,6.3,94.0,18.0,19.0
2024-01-01,금천구,7.5,65.0,1.0,2.0
2024-01-01,금천구,7.6,65.0,6.0,7.0
2024-01-01,금천구,7.9,65.0,20.0,22.0
2024-01-01,금천구,7.2,65.0,1.0,2.0
2024-01-01,금천구,7.5,64.0,5.0,6.0
2024-01-01,금천구,5.4,79.0,11.0,12.0
2024-01-01,금천구,5.8,72.0,12.0,13.0
2024-01-01,금천구,7.2,64.0,1.0,2.0
2024-01-01,금천구,6.8,69.0,24.0,26.0
2024-01-01,금천구,5.5,76.0,21.0,23.0
2024-01-01,금천구,7.3,64.0,18.0,20.0
2024-01-01,금천구,7.6,64.0,6.0,7.0
2024-01-01,금천구,5.7,70.0,17.0,18.0
2024-01-01,금천구,6.6,68.0,20.0,21.0
2024-01-01,금천구,6.8,70.0,21.0,23.0
2024-01-01,금천구,6.8,65.0,16.0,17.0
2024-01-01,금천구,6.9,65.0,20.0,22.0
2024-01-01,금천구,7.7,64.0,1.0,2.0
2024-01-01,금천구,7.6,64.0,1.0,2.0
2024-01-01,금천구,6.9,65.0,25.0,27.0
2024-01-01,금천구,7.0,65.0,1.0,2.0
2024-01-01,금천구,6.6,68.0,22.0,24.0
2024-01-01,금천구,6.2,95.0,18.0,19.0
2024-01-01,금천구,7.7,65.0,19.0,21.0
2024-01-01,금천구,6.6,70.0,20.0,22.0
2024-01-01,금천구,8.5,61.0,7.0,8.0
2024-01-01,금천구,7.1,65.0,11.0,12.0
2024-01-01,금천구,6.0,92.0,17.0,18.0
2024-01-01,금천구,7.1,64.0,1.0,2.0
2024-01-01,금천구,5.6,71.0,11.0,12.0
2024-01-01,금천구,4.9,78.0,18.0,19.0
2024-01-01,금천구,5.1,80.0,10.0,11.0
2024-01-01,금천구,8.9,59.0,7.0,8.0
2024-01-01,금천구,5.6,71.0,18.0,19.0
2024-01-01,금천구,7.9,63.0,1.0,2.0
2024-01-01,금천구,6.5,70.0,19.0,20.0
2024-01-01,금천구,7.3,63.0,1.0,2.0
2024-01-01,금천구,6.9,65.0,23.0,24.0
2024-01-01,금천구,7.5,63.0,21.0,23.0
2024-01-01,금천구,7.0,65.0,19.0,20.0
2024-01-01,금천구,6.6,69.0,22.0,24.0
2024-01-01,금천구,7.6,63.0,7.0,8.0
2024-01-01,금천구,6.6,67.0,18.0,20.0
2024-01-01,금천구,7.5,63.0,7.0,8.0
2024-01-01,금천구,7.6,65.0,2.0,3.0
2024-01-01,금천구,,,18.0,20.0
2024-01-01,금천구,8.1,62.0,24.0,26.0
2024-01-01,금천구,6.5,68.0,23.0,25.0
2024-01-01,금천구,7.1,65.0,12.0,13.0
2024-01-01,금천구,7.7,68.0,17.0,19.0
2024-01-01,금천구,8.7,60.0,8.0,9.0
2024-01-01,금천구,6.9,65.0,19.0,20.0
2024-01-01,금천구,7.9,63.0,28.0,30.0
2024-01-01,금천구,,,22.0,24.0
2024-01-01,금천구,7.1,64.0,1.0,2.0
2024-01-01,금천구,6.5,69.0,21.0,22.0
2024-01-01,금천구,7.3,65.0,9.0,10.0
2024-01-01,금천구,6.1,94.0,21.0,23.0
2024-01-01,금천구,4.7,81.0,11.0,12.0
2024-01-01,금천구,6.9,65.0,24.0,25.0
2024-01-01,금천구,6.6,70.0,21.0,23.0
2024-01-01,금천구,5.5,72.0,12.0,13.0
2024-01-01,금천구,4.8,78.0,20.0,22.0
2024-01-01,금천구,5.4,71.0,19.0,21.0
2024-01-01,금천구,7.3,63.0,22.0,24.0
2024-01-01,금천구,7.5,68.0,21.0,22.0
2024-01-01,금천구,7.2,65.0,13.0,14.0
2024-01-01,금천구,6.4,68.0,26.0,28.0
2024-01-01,금천구,7.7,64.0,1.0,2.0
2024-01-01,금천구,7.0,66.0,1.0,2.0
2024-01-01,금천구,6.4,69.0,23.0,25.0
2024-01-01,금천구,7.5,64.0,1.0,2.0
2024-01-01,금천구,7.3,64.0,8.0,9.0
2024-01-01,금천구,4.7,81.0,12.0,13.0
2024-01-01,금천구,5.4,72.0,12.0,13.0
2024-01-01,금천구,6.3,69.0,22.0,23.0
2024-01-01,금천구,5.4,72.0,22.0,24.0
2024-01-01,금천구,7.0,65.0,20.0,22.0
2024-01-01,금천구,7.2,64.0,1.0,2.0
2024-01-01,금천구,4.8,79.0,23.0,25.0
2024-01-01,금천구,7.1,65.0,14.0,15.0
2024-01-01,금천구,6.6,71.0,22.0,24.0
2024-01-01,금천구,7.3,65.0,9.0,10.0
2024-01-01,금천구,6.3,70.0,25.0,27.0
2024-01-01,금천구,6.8,66.0,27.0,28.0
2024-01-01,금천구,7.2,64.0,26.0,28.0
2024-01-01,금천구,6.0,95.0,22.0,24.0
2024-01-01,금천구,6.0,71.0,29.0,32.0
2024-01-01,금천구,,,22.0,24.0
2024-01-01,금천구,8.1,63.0,33.0,35.0
2024-01-01,금천구,7.3,64.0,9.0,10.0
2024-01-01,금천구,7.4,70.0,24.0,26.0
2024-01-01,금천구,7.7,65.0,1.0,2.0
2024-01-01,금천구,6.8,66.0,1.0,2.0
2024-01-01,금천구,7.6,65.0,1.0,2.0
2024-01-01,금천구,9.2,59.0,9.0,10.0
2024-01-01,금천구,6.3,68.0,22.0,24.0
2024-01-01,금천구,4.6,80.0,24.0,26.0
2024-01-01,금천구,6.8,67.0,29.0,32.0
2024-01-01,금천구,6.7,67.0,40.0,43.0
2024-01-01,금천구,5.8,100.0,24.0,26.0
2024-01-01,금천구,6.4,68.0,1.0,2.0
2024-01-01,금천구,7.2,67.0,1.0,2.0
2024-01-01,금천구,6.1,70.0,25.0,26.0
2024-01-01,금천구,7.1,69.0,30.0,33.0
2024-01-01,금천구,6.8,67.0,1.0,2.0
2024-01-01,금천구,6.4,72.0,24.0,26.0
2024-01-01,금천구,7.1,67.0,11.0,12.0
2024-01-01,금천구,5.1,74.0,23.0,25.0
2024-01-01,금천구,4.8,81.0,13.0,14.0
2024-01-01,금천구,6.5,68.0,30.0,32.0
2024-01-01,금천구,5.2,75.0,14.0,15.0
2024-01-01,금천구,8.4,62.0,10.0,11.0
2024-01-01,금천구,7.1,67.0,1.0,2.0
2024-01-01,금천구,6.9,67.0,10.0,11.0
2024-01-01,금천구,,,25.0,27.0
2024-01-01,금천구,6.1,71.0,28.0,30.0
2024-01-01,금천구,6.1,71.0,35.0,37.0
2024-01-01,금천구,6.8,67.0,16.0,17.0
2024-01-01,금천구,6.8,68.0,35.0,38.0
2024-01-01,금천구,6.1,72.0,30.0,33.0
2024-01-01,금천구,5.0,75.0,26.0,28.0
2024-01-01,금천구,6.5,69.0,1.0,2.0
2024-01-01,금천구,4.6,80.0,29.0,32.0
2024-01-01,금천구,6.1,71.0,34.0,37.0
2024-01-01,금천구,4.7,82.0,16.0,17.0
2024-01-01,금천구,5.5,100.0,29.0,32.0
2024-01-01,금천구,5.0,76.0,18.0,20.0
2024-01-01,금천구,6.4,69.0,37.0,38.0
2024-01-01,금천구,6.2,69.0,27.0,30.0
2024-01-01,금천구,6.9,68.0,14.0,15.0
